Settings initialized
Blog backend server running on port 3000
Likes table initialized
Projects table initialized
127.0.0.1 - - [20/Mar/2026:00:34:32 +0000] "GET /api/checkin/leaderboard HTTP/1.1" 500 27 "https://m.sqlboy.top/checkin" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:32 +0000] "GET /api/checkin/calendar HTTP/1.1" 200 2252 "https://m.sqlboy.top/checkin" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:40 +0000] "GET /api/checkin/status HTTP/1.1" 500 27 "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:40 +0000] "GET /api/posts HTTP/1.1" 304 - "https://m.sqlboy.top/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:43 +0000] "GET /api/auth/me HTTP/1.1" 304 - "https://m.sqlboy.top/user" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:34:48 +0000] "GET /api/changelog HTTP/1.1" 304 - "https://m.sqlboy.top/changelog" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:00 +0000] "GET /api/auth/me HTTP/1.1" 304 - "https://m.sqlboy.top/user" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:01 +0000] "GET /api/wallet/config HTTP/1.1" 200 164 "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:01 +0000] "GET /api/wallet/transactions HTTP/1.1" 200 88 "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
127.0.0.1 - - [20/Mar/2026:00:35:01 +0000] "GET /api/wallet/balance HTTP/1.1" 200 84 "https://m.sqlboy.top/wallet" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.40 Mobile/15E148 Safari/604.1"
